device_id,device_name,asset_criticality,sensitivity_score,asset_type,business_unit,os_family,is_internet_exposed,patch_level,days_since_last_patch,nb_vulnerabilities,is_domain_controller,network_zone,last_incident_days_ago,owner_team,account_id,user_name,user_criticality,user_role,department,is_privileged,last_login_days,account_status,MFA_enabled,nb_failed_logins_7d,login_country_mismatch
,,,42,,,,,,,,,,,,6985.0,specialist.ops.561,MEDIUM,User,Operations,0.0,19.0,Inactive,0.0,16.0,0.0
,,,74,,,,,,,,,,,,91071.0,vp.security.638,HIGH,Analyst,Operations,1.0,12.0,Active,1.0,13.0,0.0
,,,93,,,,,,,,,,,,285007.0,cfo.board.691,CRITICAL,Analyst,Finance,1.0,18.0,Active,1.0,8.0,0.0
,,,42,,,,,,,,,,,,140004.0,analyst.security.373,MEDIUM,Analyst,Operations,0.0,1.0,Active,0.0,23.0,1.0
,,,40,,,,,,,,,,,,147877.0,analyst.infra.490,MEDIUM,User,HR,0.0,16.0,Active,1.0,17.0,1.0
,,,75,,,,,,,,,,,,283948.0,vp.tech.728,HIGH,User,Finance,1.0,7.0,Active,1.0,10.0,0.0
,,,72,,,,,,,,,,,,93512.0,vp.risk.996,HIGH,User,Operations,1.0,15.0,Active,0.0,14.0,1.0
,,,44,,,,,,,,,,,,306427.0,specialist.security.473,MEDIUM,Analyst,Legal,0.0,19.0,Active,0.0,10.0,0.0
,,,73,,,,,,,,,,,,39515.0,lead.risk.761,HIGH,Analyst,Operations,1.0,12.0,Active,1.0,5.0,0.0
,,,92,,,,,,,,,,,,143646.0,head_security.exec.779,CRITICAL,Analyst,Operations,1.0,9.0,Active,1.0,16.0,1.0
,,,45,,,,,,,,,,,,20534.0,specialist.infra.43,MEDIUM,Analyst,Operations,0.0,27.0,Active,1.0,9.0,1.0
,,,40,,,,,,,,,,,,252512.0,admin.security.275,MEDIUM,User,Finance,0.0,14.0,Active,0.0,11.0,0.0
,,,77,,,,,,,,,,,,2848.0,manager.risk.359,HIGH,Analyst,Finance,1.0,19.0,Active,1.0,9.0,0.0
,,,74,,,,,,,,,,,,34025.0,lead.trading.277,HIGH,User,Finance,1.0,3.0,Active,1.0,13.0,0.0
,,,99,,,,,,,,,,,,7432.0,ceo.board.588,CRITICAL,Analyst,IT,1.0,3.0,Active,1.0,16.0,0.0
,,,77,,,,,,,,,,,,2108.0,vp.risk.149,HIGH,Analyst,Legal,1.0,17.0,Suspended,1.0,11.0,0.0
,,,46,,,,,,,,,,,,3526.0,engineer.risk.208,MEDIUM,Analyst,IT,0.0,6.0,Active,1.0,0.0,0.0
,,,40,,,,,,,,,,,,239489.0,admin.ops.455,MEDIUM,Analyst,IT,0.0,21.0,Active,0.0,5.0,0.0
,,,72,,,,,,,,,,,,40707.0,lead.tech.363,HIGH,Analyst,Operations,1.0,4.0,Active,0.0,10.0,1.0
,,,23,,,,,,,,,,,,10350.0,guest.admin.848,LOW,User,IT,0.0,14.0,Active,0.0,13.0,0.0
,,,73,,,,,,,,,,,,25614.0,manager.security.345,HIGH,User,IT,1.0,13.0,Active,1.0,24.0,0.0
,,,92,,,,,,,,,,,,1780.0,cto.exec.567,CRITICAL,Analyst,Operations,1.0,14.0,Active,0.0,16.0,1.0
,,,70,,,,,,,,,,,,207457.0,director.risk.395,HIGH,Exec,Finance,1.0,16.0,Active,0.0,14.0,0.0
,,,92,,,,,,,,,,,,117638.0,head_security.board.775,CRITICAL,Analyst,HR,1.0,12.0,Active,1.0,11.0,0.0
,,,41,,,,,,,,,,,,401416.0,analyst.ops.628,MEDIUM,Analyst,HR,0.0,2.0,Active,1.0,4.0,0.0
,,,76,,,,,,,,,,,,318960.0,vp.security.233,HIGH,Analyst,IT,1.0,25.0,Active,1.0,4.0,0.0
,,,99,,,,,,,,,,,,76376.0,ceo.exec.457,CRITICAL,User,Legal,1.0,2.0,Active,1.0,15.0,0.0
,,,45,,,,,,,,,,,,19947.0,specialist.risk.493,MEDIUM,Analyst,Operations,0.0,9.0,Active,1.0,3.0,1.0
,,,75,,,,,,,,,,,,57547.0,director.trading.210,HIGH,Manager,Operations,1.0,2.0,Active,1.0,18.0,0.0
,,,46,,,,,,,,,,,,50862.0,analyst.ops.518,MEDIUM,Analyst,Finance,0.0,9.0,Active,0.0,12.0,0.0
,,,43,,,,,,,,,,,,228284.0,specialist.ops.798,MEDIUM,Analyst,Operations,0.0,18.0,Active,0.0,6.0,0.0
,,,72,,,,,,,,,,,,81100.0,lead.security.643,HIGH,User,IT,1.0,19.0,Active,1.0,15.0,1.0
,,,48,,,,,,,,,,,,241691.0,engineer.risk.490,MEDIUM,Analyst,Operations,0.0,6.0,Active,1.0,12.0,1.0
,,,74,,,,,,,,,,,,111624.0,vp.tech.730,HIGH,Analyst,HR,1.0,17.0,Active,1.0,8.0,1.0
,,,44,,,,,,,,,,,,21873.0,admin.risk.398,MEDIUM,Analyst,Finance,0.0,8.0,Active,0.0,5.0,1.0
,,,16,,,,,,,,,,,,1913.0,user.ops.10,LOW,User,Legal,0.0,28.0,Active,1.0,5.0,0.0
,,,72,,,,,,,,,,,,19578.0,vp.trading.797,HIGH,Analyst,Finance,1.0,22.0,Active,0.0,0.0,0.0
,,,48,,,,,,,,,,,,210152.0,analyst.security.311,MEDIUM,Manager,Operations,0.0,1.0,Active,0.0,0.0,0.0
,,,76,,,,,,,,,,,,372288.0,director.security.632,HIGH,User,Operations,1.0,23.0,Suspended,1.0,0.0,0.0
,,,99,,,,,,,,,,,,51952.0,ceo.exec.69,CRITICAL,User,IT,1.0,28.0,Active,1.0,1.0,0.0
,,,24,,,,,,,,,,,,258098.0,intern.support.926,LOW,User,Legal,0.0,25.0,Active,0.0,4.0,0.0
,,,42,,,,,,,,,,,,100642.0,admin.infra.835,MEDIUM,User,Finance,0.0,7.0,Active,1.0,1.0,0.0
,,,75,,,,,,,,,,,,94305.0,manager.security.274,HIGH,Analyst,HR,1.0,1.0,Active,0.0,10.0,1.0
,,,16,,,,,,,,,,,,87026.0,user.admin.852,LOW,User,Finance,0.0,12.0,Active,0.0,2.0,0.0
,,,23,,,,,,,,,,,,165544.0,guest.admin.803,LOW,User,Finance,0.0,12.0,Active,0.0,2.0,0.0
,,,92,,,,,,,,,,,,230215.0,head_security.board.50,CRITICAL,Manager,Legal,1.0,5.0,Active,1.0,2.0,0.0
,,,78,,,,,,,,,,,,283155.0,director.trading.266,HIGH,Analyst,Finance,1.0,15.0,Active,0.0,0.0,0.0
,,,75,,,,,,,,,,,,109299.0,lead.risk.105,HIGH,Analyst,IT,1.0,7.0,Active,1.0,1.0,0.0
,,,40,,,,,,,,,,,,86998.0,engineer.ops.325,MEDIUM,Analyst,IT,0.0,13.0,Active,1.0,0.0,0.0
,,,23,,,,,,,,,,,,87397.0,temp.support.375,LOW,User,Legal,0.0,11.0,Active,1.0,3.0,0.0
,,,44,,,,,,,,,,,,88290.0,analyst.risk.82,MEDIUM,Analyst,IT,0.0,22.0,Active,0.0,0.0,0.0
,,,42,,,,,,,,,,,,5159.0,engineer.security.351,MEDIUM,Analyst,HR,0.0,13.0,Active,1.0,0.0,0.0
,,,17,,,,,,,,,,,,52415.0,temp.admin.703,LOW,Analyst,IT,0.0,1.0,Active,0.0,1.0,0.0
,,,96,,,,,,,,,,,,34487.0,head_security.board.46,CRITICAL,User,Operations,1.0,6.0,Active,1.0,0.0,0.0
,,,75,,,,,,,,,,,,72014.0,manager.risk.202,HIGH,Manager,Finance,1.0,23.0,Suspended,0.0,15.0,1.0
,,,22,,,,,,,,,,,,55939.0,temp.ops.557,LOW,Exec,Finance,0.0,11.0,Active,0.0,8.0,1.0
,,,42,,,,,,,,,,,,129972.0,engineer.ops.384,MEDIUM,Manager,Legal,0.0,19.0,Active,0.0,12.0,1.0
,,,99,,,,,,,,,,,,40841.0,head_security.exec.291,CRITICAL,User,Legal,1.0,0.0,Inactive,1.0,11.0,1.0
,,,24,,,,,,,,,,,,136047.0,temp.ops.707,LOW,Analyst,Operations,0.0,21.0,Active,0.0,12.0,0.0
,,,19,,,,,,,,,,,,2594.0,user.ops.736,LOW,User,HR,0.0,23.0,Active,0.0,8.0,0.0
,,,40,,,,,,,,,,,,40751.0,admin.ops.420,MEDIUM,Analyst,IT,0.0,17.0,Active,0.0,13.0,1.0
,,,20,,,,,,,,,,,,149556.0,intern.admin.54,LOW,Analyst,Operations,0.0,5.0,Inactive,0.0,9.0,0.0
,,,42,,,,,,,,,,,,153729.0,engineer.risk.528,MEDIUM,Analyst,Operations,0.0,5.0,Active,1.0,4.0,0.0
,,,70,,,,,,,,,,,,30896.0,director.security.286,HIGH,Manager,IT,1.0,12.0,Active,1.0,12.0,0.0
,,,71,,,,,,,,,,,,5867.0,vp.tech.248,HIGH,Manager,HR,1.0,5.0,Active,1.0,21.0,0.0
,,,97,,,,,,,,,,,,49994.0,cfo.exec.723,CRITICAL,Analyst,Operations,1.0,8.0,Active,1.0,5.0,0.0
,,,90,,,,,,,,,,,,3602.0,ceo.board.608,CRITICAL,Analyst,Operations,1.0,2.0,Active,1.0,18.0,0.0
,,,15,,,,,,,,,,,,285245.0,user.ops.766,LOW,User,HR,0.0,19.0,Active,1.0,6.0,0.0
,,,45,,,,,,,,,,,,103409.0,analyst.security.391,MEDIUM,User,IT,0.0,23.0,Active,0.0,8.0,0.0
,,,72,,,,,,,,,,,,7728.0,lead.trading.965,HIGH,Manager,Finance,1.0,6.0,Active,1.0,8.0,1.0
,,,92,,,,,,,,,,,,99522.0,head_security.board.521,CRITICAL,User,Operations,1.0,12.0,Active,1.0,27.0,0.0
,,,47,,,,,,,,,,,,153447.0,specialist.risk.372,MEDIUM,Manager,Finance,0.0,23.0,Active,0.0,2.0,0.0
,,,47,,,,,,,,,,,,191525.0,analyst.infra.488,MEDIUM,Analyst,Operations,0.0,1.0,Active,1.0,14.0,0.0
,,,93,,,,,,,,,,,,100316.0,cto.exec.62,CRITICAL,Manager,Finance,1.0,12.0,Active,1.0,22.0,0.0
,,,90,,,,,,,,,,,,28390.0,cto.exec.432,CRITICAL,Analyst,IT,1.0,28.0,Active,1.0,11.0,0.0
,,,74,,,,,,,,,,,,60346.0,director.tech.731,HIGH,Manager,Finance,1.0,1.0,Active,1.0,9.0,1.0
,,,42,,,,,,,,,,,,45034.0,engineer.risk.25,MEDIUM,User,Legal,0.0,13.0,Suspended,0.0,12.0,1.0
,,,77,,,,,,,,,,,,237561.0,manager.tech.197,HIGH,User,Operations,1.0,0.0,Active,1.0,5.0,0.0
,,,41,,,,,,,,,,,,314581.0,analyst.ops.502,MEDIUM,Manager,Operations,0.0,4.0,Active,1.0,8.0,0.0
,,,70,,,,,,,,,,,,24039.0,lead.tech.925,HIGH,User,Operations,1.0,8.0,Active,1.0,13.0,1.0
,,,75,,,,,,,,,,,,82642.0,manager.trading.819,HIGH,User,IT,1.0,23.0,Active,1.0,1.0,1.0
,,,43,,,,,,,,,,,,267706.0,engineer.ops.384,MEDIUM,User,Operations,0.0,16.0,Suspended,1.0,10.0,0.0
,,,19,,,,,,,,,,,,25105.0,user.ops.979,LOW,Analyst,Legal,0.0,14.0,Active,0.0,17.0,0.0
,,,70,,,,,,,,,,,,221571.0,manager.risk.236,HIGH,Manager,Operations,1.0,6.0,Active,1.0,0.0,0.0
,,,40,,,,,,,,,,,,1854.0,specialist.infra.103,MEDIUM,Analyst,Legal,0.0,17.0,Active,1.0,7.0,1.0
,,,24,,,,,,,,,,,,286646.0,user.support.749,LOW,User,Operations,0.0,22.0,Inactive,0.0,4.0,0.0
,,,47,,,,,,,,,,,,154433.0,specialist.security.560,MEDIUM,Analyst,Legal,0.0,6.0,Suspended,0.0,15.0,0.0
,,,72,,,,,,,,,,,,314862.0,director.risk.260,HIGH,User,IT,1.0,14.0,Active,0.0,9.0,0.0
,,,47,,,,,,,,,,,,12069.0,engineer.security.350,MEDIUM,Analyst,Operations,0.0,20.0,Active,1.0,7.0,0.0
,,,49,,,,,,,,,,,,14595.0,admin.infra.308,MEDIUM,User,Operations,0.0,24.0,Active,1.0,13.0,1.0
,,,90,,,,,,,,,,,,40597.0,cfo.board.471,CRITICAL,User,IT,1.0,0.0,Inactive,1.0,20.0,0.0
,,,70,,,,,,,,,,,,16057.0,lead.risk.694,HIGH,User,Operations,1.0,1.0,Active,0.0,13.0,0.0
,,,70,,,,,,,,,,,,5528.0,director.tech.379,HIGH,Analyst,IT,1.0,14.0,Active,1.0,23.0,1.0
,,,42,,,,,,,,,,,,22773.0,analyst.security.684,MEDIUM,User,IT,0.0,26.0,Active,1.0,1.0,1.0
,,,72,,,,,,,,,,,,2188.0,lead.tech.408,HIGH,Manager,HR,1.0,3.0,Active,1.0,13.0,0.0
,,,22,,,,,,,,,,,,6649.0,user.admin.366,LOW,Analyst,IT,0.0,26.0,Active,0.0,0.0,0.0
,,,75,,,,,,,,,,,,34096.0,manager.security.564,HIGH,Exec,IT,1.0,17.0,Inactive,0.0,0.0,0.0
,,,49,,,,,,,,,,,,18847.0,specialist.infra.508,MEDIUM,Analyst,IT,0.0,12.0,Inactive,1.0,3.0,0.0
,,,22,,,,,,,,,,,,286689.0,user.ops.361,LOW,Manager,Finance,0.0,9.0,Active,1.0,2.0,0.0
,,,23,,,,,,,,,,,,25104.0,temp.support.150,LOW,User,Operations,0.0,20.0,Active,1.0,0.0,0.0
,,,40,,,,,,,,,,,,28004.0,specialist.risk.662,MEDIUM,Analyst,IT,0.0,16.0,Active,1.0,0.0,0.0
,,,20,,,,,,,,,,,,37450.0,temp.ops.872,LOW,User,Operations,0.0,25.0,Active,1.0,2.0,0.0
,,,76,,,,,,,,,,,,25347.0,manager.tech.153,HIGH,User,IT,1.0,26.0,Active,1.0,0.0,0.0
,,,40,,,,,,,,,,,,96404.0,engineer.infra.145,MEDIUM,Analyst,IT,0.0,6.0,Active,0.0,1.0,0.0
,,,97,,,,,,,,,,,,14742.0,ceo.board.597,CRITICAL,Analyst,IT,1.0,9.0,Active,1.0,4.0,0.0
,,,21,,,,,,,,,,,,28327.0,user.ops.223,LOW,User,Finance,0.0,22.0,Active,1.0,0.0,0.0
,,,49,,,,,,,,,,,,29710.0,engineer.ops.69,MEDIUM,Exec,Finance,0.0,9.0,Active,1.0,2.0,0.0
,,,15,,,,,,,,,,,,235216.0,user.ops.277,LOW,User,IT,0.0,24.0,Active,0.0,1.0,0.0
,,,23,,,,,,,,,,,,1999.0,temp.admin.697,LOW,Manager,Finance,0.0,11.0,Active,0.0,1.0,0.0
,,,44,,,,,,,,,,,,8396.0,analyst.security.462,MEDIUM,User,Legal,0.0,28.0,Inactive,0.0,1.0,0.0
,,,23,,,,,,,,,,,,10743.0,intern.support.725,LOW,User,Finance,0.0,8.0,Active,1.0,0.0,0.0
,,,92,,,,,,,,,,,,74271.0,cfo.board.852,CRITICAL,Manager,Operations,1.0,14.0,Inactive,1.0,2.0,0.0
,,,78,,,,,,,,,,,,3953.0,lead.tech.296,HIGH,Analyst,IT,1.0,6.0,Active,1.0,0.0,0.0
,,,72,,,,,,,,,,,,104217.0,vp.trading.290,HIGH,Analyst,Finance,1.0,27.0,Active,1.0,1.0,0.0
,,,95,,,,,,,,,,,,76948.0,ceo.board.93,CRITICAL,User,Finance,1.0,13.0,Active,1.0,0.0,0.0
,,,72,,,,,,,,,,,,82050.0,director.tech.113,HIGH,Manager,Operations,1.0,5.0,Active,1.0,2.0,0.0
,,,44,,,,,,,,,,,,137140.0,analyst.infra.984,MEDIUM,Manager,HR,0.0,21.0,Active,0.0,12.0,1.0
,,,18,,,,,,,,,,,,29131.0,guest.support.394,LOW,User,HR,0.0,14.0,Active,1.0,16.0,0.0
,,,95,,,,,,,,,,,,69698.0,cto.board.37,CRITICAL,Analyst,Finance,1.0,3.0,Active,1.0,3.0,0.0
,,,16,,,,,,,,,,,,36227.0,user.admin.948,LOW,Manager,Operations,0.0,7.0,Inactive,1.0,4.0,0.0
,,,75,,,,,,,,,,,,317984.0,director.trading.777,HIGH,Analyst,IT,1.0,23.0,Active,1.0,4.0,0.0
,,,18,,,,,,,,,,,,8798.0,intern.admin.798,LOW,Analyst,IT,0.0,22.0,Active,0.0,3.0,0.0
,,,70,,,,,,,,,,,,237.0,manager.trading.120,HIGH,User,Operations,1.0,6.0,Active,1.0,1.0,0.0
,,,42,,,,,,,,,,,,1550.0,analyst.infra.759,MEDIUM,User,Legal,0.0,29.0,Active,1.0,0.0,0.0
,,,95,,,,,,,,,,,,5891.0,head_security.exec.07,CRITICAL,Analyst,Finance,1.0,6.0,Active,1.0,2.0,0.0
,,,72,,,,,,,,,,,,17098.0,lead.trading.464,HIGH,Analyst,HR,1.0,2.0,Active,0.0,3.0,0.0
,,,77,,,,,,,,,,,,1250.0,lead.trading.96,HIGH,Manager,Operations,1.0,0.0,Active,0.0,0.0,0.0
,,,96,,,,,,,,,,,,4182.0,head_security.board.18,CRITICAL,Analyst,Operations,1.0,21.0,Active,1.0,2.0,0.0
,,,45,,,,,,,,,,,,449732.0,specialist.security.665,MEDIUM,User,Finance,0.0,16.0,Active,0.0,2.0,0.0
,,,47,,,,,,,,,,,,18287.0,specialist.security.345,MEDIUM,User,Operations,0.0,12.0,Active,1.0,2.0,0.0
,,,21,,,,,,,,,,,,31765.0,guest.support.511,LOW,Analyst,IT,0.0,11.0,Active,1.0,0.0,0.0
,,,44,,,,,,,,,,,,198980.0,admin.risk.425,MEDIUM,User,Operations,0.0,8.0,Active,1.0,2.0,0.0
,,,44,,,,,,,,,,,,5864.0,analyst.security.391,MEDIUM,User,IT,0.0,20.0,Active,1.0,6.0,0.0
,,,40,,,,,,,,,,,,6517.0,engineer.security.643,MEDIUM,User,HR,0.0,21.0,Active,0.0,2.0,0.0
,,,18,,,,,,,,,,,,25108.0,user.ops.49,LOW,Manager,Legal,0.0,17.0,Active,0.0,2.0,1.0
,,,44,,,,,,,,,,,,28261.0,specialist.ops.840,MEDIUM,Analyst,Finance,0.0,13.0,Active,1.0,6.0,0.0
,,,99,,,,,,,,,,,,61913.0,ceo.exec.49,CRITICAL,Analyst,Finance,1.0,9.0,Active,1.0,0.0,0.0
,,,90,,,,,,,,,,,,26559.0,cfo.exec.430,CRITICAL,Manager,HR,1.0,5.0,Active,1.0,0.0,0.0
,,,45,,,,,,,,,,,,288637.0,specialist.security.863,MEDIUM,Exec,HR,0.0,22.0,Active,1.0,10.0,0.0
,,,16,,,,,,,,,,,,38456.0,intern.support.824,LOW,User,IT,0.0,14.0,Active,0.0,2.0,0.0
,,,73,,,,,,,,,,,,5040.0,lead.trading.283,HIGH,User,HR,1.0,20.0,Active,0.0,0.0,0.0
,,,21,,,,,,,,,,,,3759.0,temp.admin.634,LOW,User,IT,0.0,3.0,Active,0.0,4.0,0.0
,,,22,,,,,,,,,,,,6892.0,intern.support.14,LOW,User,IT,0.0,8.0,Active,0.0,3.0,0.0
,,,20,,,,,,,,,,,,37901.0,temp.admin.355,LOW,Exec,Finance,0.0,1.0,Active,0.0,3.0,0.0
,,,22,,,,,,,,,,,,8030.0,guest.ops.789,LOW,User,Legal,0.0,13.0,Active,0.0,0.0,0.0
,,,45,,,,,,,,,,,,7983.0,engineer.risk.750,MEDIUM,Analyst,Legal,0.0,12.0,Active,1.0,5.0,1.0
,,,72,,,,,,,,,,,,25531.0,manager.security.112,HIGH,Analyst,IT,1.0,29.0,Active,1.0,2.0,0.0
,,,22,,,,,,,,,,,,98986.0,user.support.509,LOW,Manager,Finance,0.0,20.0,Active,0.0,4.0,1.0
,,,47,,,,,,,,,,,,73303.0,engineer.security.419,MEDIUM,Analyst,Finance,0.0,16.0,Active,1.0,3.0,0.0
,,,47,,,,,,,,,,,,80737.0,engineer.risk.855,MEDIUM,Analyst,Operations,0.0,24.0,Active,1.0,6.0,0.0
,,,72,,,,,,,,,,,,30782.0,manager.trading.273,HIGH,Manager,Legal,1.0,21.0,Active,0.0,4.0,0.0
,,,49,,,,,,,,,,,,91408.0,admin.security.58,MEDIUM,Analyst,Finance,0.0,28.0,Active,1.0,2.0,0.0
,,,79,,,,,,,,,,,,107867.0,vp.security.667,HIGH,Exec,Legal,1.0,17.0,Active,1.0,3.0,0.0
,,,42,,,,,,,,,,,,29752.0,analyst.security.354,MEDIUM,User,Finance,0.0,0.0,Active,0.0,0.0,0.0
,,,24,,,,,,,,,,,,117051.0,guest.admin.629,LOW,Analyst,HR,0.0,24.0,Active,0.0,0.0,0.0
,,,76,,,,,,,,,,,,96365.0,director.tech.63,HIGH,Analyst,Finance,1.0,29.0,Active,1.0,0.0,0.0
,,,75,,,,,,,,,,,,30711.0,director.trading.144,HIGH,User,IT,1.0,17.0,Active,1.0,4.0,0.0
,,,21,,,,,,,,,,,,27249.0,guest.ops.927,LOW,Analyst,HR,0.0,22.0,Active,0.0,3.0,0.0
,,,42,,,,,,,,,,,,13534.0,analyst.risk.465,MEDIUM,Manager,Legal,0.0,9.0,Active,1.0,2.0,0.0
,,,92,,,,,,,,,,,,38120.0,head_security.board.96,CRITICAL,User,HR,1.0,15.0,Active,1.0,2.0,0.0
,,,75,,,,,,,,,,,,2354.0,manager.risk.108,HIGH,Analyst,IT,1.0,28.0,Active,0.0,0.0,0.0
,,,91,,,,,,,,,,,,13393.0,cto.exec.02,CRITICAL,User,Finance,1.0,7.0,Active,1.0,1.0,0.0
,,,41,,,,,,,,,,,,93524.0,analyst.ops.513,MEDIUM,Manager,Operations,0.0,6.0,Active,1.0,0.0,0.0
,,,95,,,,,,,,,,,,8589.0,head_security.board.870,CRITICAL,Analyst,Operations,1.0,17.0,Active,1.0,2.0,0.0
,,,42,,,,,,,,,,,,196967.0,analyst.risk.194,MEDIUM,Manager,IT,0.0,17.0,Active,1.0,0.0,0.0
,,,70,,,,,,,,,,,,217782.0,director.security.188,HIGH,Exec,IT,1.0,5.0,Active,1.0,11.0,0.0
,,,48,,,,,,,,,,,,11789.0,analyst.risk.699,MEDIUM,Analyst,Operations,0.0,27.0,Active,0.0,1.0,0.0
,,,79,,,,,,,,,,,,187652.0,director.tech.267,HIGH,Manager,Operations,1.0,1.0,Active,0.0,8.0,1.0
,,,45,,,,,,,,,,,,16878.0,analyst.risk.913,MEDIUM,Analyst,IT,0.0,12.0,Active,1.0,9.0,0.0
,,,91,,,,,,,,,,,,200.0,head_security.board.422,CRITICAL,Analyst,Finance,1.0,24.0,Active,1.0,12.0,0.0
,,,43,,,,,,,,,,,,7448.0,specialist.ops.625,MEDIUM,User,IT,0.0,29.0,Active,1.0,14.0,0.0
,,,46,,,,,,,,,,,,84156.0,engineer.security.389,MEDIUM,Analyst,IT,0.0,9.0,Active,0.0,4.0,0.0
,,,42,,,,,,,,,,,,414449.0,admin.ops.180,MEDIUM,Manager,Operations,0.0,16.0,Active,1.0,0.0,0.0
,,,94,,,,,,,,,,,,86151.0,head_security.board.95,CRITICAL,User,HR,1.0,12.0,Active,1.0,2.0,0.0
,,,47,,,,,,,,,,,,101848.0,specialist.risk.536,MEDIUM,User,HR,0.0,12.0,Inactive,0.0,1.0,0.0
,,,47,,,,,,,,,,,,122762.0,admin.ops.296,MEDIUM,Manager,IT,0.0,20.0,Suspended,1.0,0.0,0.0
,,,76,,,,,,,,,,,,80793.0,lead.trading.457,HIGH,Analyst,Finance,1.0,0.0,Active,1.0,2.0,0.0
,,,18,,,,,,,,,,,,231111.0,guest.admin.878,LOW,Analyst,Finance,0.0,27.0,Active,1.0,0.0,0.0
,,,15,,,,,,,,,,,,16538.0,temp.admin.724,LOW,User,IT,0.0,25.0,Active,0.0,3.0,0.0
,,,92,,,,,,,,,,,,30829.0,cfo.exec.466,CRITICAL,User,Operations,1.0,7.0,Active,1.0,10.0,1.0
,,,15,,,,,,,,,,,,222593.0,intern.ops.997,LOW,User,IT,0.0,24.0,Active,1.0,5.0,0.0
,,,41,,,,,,,,,,,,40482.0,admin.risk.732,MEDIUM,Analyst,Finance,0.0,21.0,Active,0.0,3.0,0.0
,,,22,,,,,,,,,,,,1697.0,intern.support.932,LOW,User,Legal,0.0,1.0,Inactive,1.0,2.0,0.0
,,,77,,,,,,,,,,,,11066.0,vp.risk.824,HIGH,Manager,Operations,1.0,10.0,Active,1.0,14.0,1.0
,,,70,,,,,,,,,,,,49698.0,vp.tech.240,HIGH,Analyst,Finance,1.0,23.0,Active,1.0,2.0,0.0
,,,48,,,,,,,,,,,,24028.0,specialist.security.516,MEDIUM,User,Finance,0.0,7.0,Active,0.0,0.0,0.0
,,,40,,,,,,,,,,,,94729.0,engineer.security.622,MEDIUM,Analyst,Finance,0.0,15.0,Active,1.0,0.0,0.0
,,,94,,,,,,,,,,,,52547.0,ceo.exec.336,CRITICAL,User,IT,1.0,7.0,Active,1.0,12.0,0.0
,,,74,,,,,,,,,,,,84564.0,manager.trading.596,HIGH,User,Legal,1.0,20.0,Active,0.0,21.0,1.0
,,,16,,,,,,,,,,,,280598.0,guest.ops.828,LOW,User,Legal,0.0,15.0,Active,0.0,18.0,0.0
,,,42,,,,,,,,,,,,447076.0,engineer.risk.146,MEDIUM,User,Operations,0.0,16.0,Active,1.0,5.0,0.0
,,,41,,,,,,,,,,,,212294.0,admin.security.472,MEDIUM,User,Finance,0.0,13.0,Active,1.0,2.0,0.0
,,,75,,,,,,,,,,,,3951.0,lead.trading.908,HIGH,Analyst,Finance,1.0,2.0,Suspended,1.0,1.0,1.0
,,,41,,,,,,,,,,,,157574.0,specialist.ops.702,MEDIUM,Manager,HR,0.0,14.0,Suspended,1.0,0.0,1.0
,,,15,,,,,,,,,,,,428893.0,user.ops.964,LOW,User,Legal,0.0,29.0,Active,1.0,3.0,0.0
,,,76,,,,,,,,,,,,54485.0,lead.trading.208,HIGH,Analyst,Finance,1.0,9.0,Active,1.0,15.0,1.0
,,,90,,,,,,,,,,,,182130.0,ceo.board.348,CRITICAL,Exec,Finance,1.0,18.0,Active,1.0,0.0,0.0
,,,43,,,,,,,,,,,,449724.0,admin.security.542,MEDIUM,User,Finance,0.0,11.0,Active,0.0,4.0,0.0
,,,72,,,,,,,,,,,,107976.0,lead.security.103,HIGH,User,Operations,1.0,24.0,Inactive,1.0,10.0,0.0
,,,91,,,,,,,,,,,,266058.0,head_security.board.711,CRITICAL,Manager,HR,1.0,27.0,Active,1.0,10.0,0.0
,,,20,,,,,,,,,,,,10206.0,guest.support.70,LOW,Analyst,Finance,0.0,20.0,Active,0.0,0.0,0.0
,,,15,,,,,,,,,,,,2889.0,user.admin.864,LOW,Analyst,Finance,0.0,2.0,Active,1.0,3.0,0.0
,,,72,,,,,,,,,,,,168052.0,manager.trading.370,HIGH,User,HR,1.0,22.0,Active,1.0,3.0,0.0
,,,41,,,,,,,,,,,,323427.0,engineer.ops.325,MEDIUM,Analyst,IT,0.0,0.0,Active,0.0,5.0,0.0
,,,70,,,,,,,,,,,,83629.0,director.risk.503,HIGH,User,IT,1.0,16.0,Active,1.0,4.0,0.0
,,,19,,,,,,,,,,,,36590.0,user.support.968,LOW,Analyst,Legal,0.0,0.0,Active,0.0,1.0,1.0
,,,70,,,,,,,,,,,,321266.0,director.risk.301,HIGH,User,Finance,1.0,1.0,Active,1.0,3.0,0.0
,,,41,,,,,,,,,,,,34598.0,admin.security.487,MEDIUM,Analyst,Finance,0.0,4.0,Active,0.0,0.0,0.0
,,,75,,,,,,,,,,,,42269.0,vp.trading.900,HIGH,User,Legal,1.0,3.0,Inactive,1.0,3.0,0.0
,,,20,,,,,,,,,,,,297736.0,guest.admin.749,LOW,User,IT,0.0,15.0,Active,1.0,0.0,0.0
,,,43,,,,,,,,,,,,27899.0,specialist.security.686,MEDIUM,User,Finance,0.0,27.0,Active,1.0,0.0,0.0
,,,44,,,,,,,,,,,,125091.0,admin.infra.922,MEDIUM,Analyst,Finance,0.0,27.0,Active,1.0,0.0,0.0
