IncidentId,OrgId,IncidentGrade,first_seen,last_seen,nb_alerts,nb_evidences,nb_categories,top_category,mitre_techniques,nb_detectors,top_detector,top_alert_title,nb_entity_types,has_ip,has_file,has_account,has_device,has_email,sample_ip,sample_sha256,sample_filename,sample_device,sample_account,country,max_suspicion,os_family,threat_family,last_verdict,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours
515304,894,TruePositive,2024-06-09 03:24:37+00:00,2024-06-09 03:24:37+00:00,1,3,1,InitialAccess,,1,7,6,3,1,1,1,1,1,5812,138268,289573,153085,453297,3,Unknown,5,,Unknown,0,3,6,1,0
515319,300,BenignPositive,2024-06-04 20:16:28+00:00,2024-06-04 20:16:28+00:00,1,3,1,InitialAccess,,1,100,77,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,20,1,0,0
515359,591,TruePositive,2024-06-03 15:19:44+00:00,2024-06-03 15:19:44+00:00,1,3,1,InitialAccess,T1078;T1078.004,1,0,0,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,15,0,0,1
515362,894,TruePositive,2024-06-13 07:37:43+00:00,2024-06-13 07:37:43+00:00,1,3,1,InitialAccess,,1,7,6,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,7,3,0,0
515509,55,TruePositive,2024-06-03 21:36:20+00:00,2024-06-03 21:36:20+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,1260,242,Unknown,5,,Unknown,0,21,0,0,0
515529,55,TruePositive,2024-06-03 15:58:39+00:00,2024-06-03 15:58:39+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,236424,242,Unknown,5,,Unknown,0,15,0,0,1
515608,55,TruePositive,2024-06-03 20:49:54+00:00,2024-06-03 20:49:54+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,325601,242,Unknown,5,,Unknown,0,20,0,0,0
515670,55,TruePositive,2024-06-04 10:51:57+00:00,2024-06-04 10:51:57+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,10,1,0,1
515744,55,TruePositive,2024-06-04 12:47:21+00:00,2024-06-04 12:47:21+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,18568,242,Unknown,5,,Unknown,0,12,1,0,1
515767,55,TruePositive,2024-06-04 19:50:32+00:00,2024-06-04 19:50:32+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,19,1,0,0
515795,55,BenignPositive,2024-06-04 17:01:41+00:00,2024-06-04 17:01:41+00:00,1,3,1,CredentialAccess,,1,316,317,3,1,1,1,1,1,360606,138268,289573,8825,453297,242,Unknown,5,,Unknown,0,17,1,0,1
515825,55,BenignPositive,2024-06-05 03:39:43+00:00,2024-06-05 03:39:43+00:00,1,3,1,CredentialAccess,,1,316,317,3,1,1,1,1,1,360606,138268,289573,6696,453297,242,Unknown,5,,Unknown,0,3,2,0,0
515837,55,TruePositive,2024-06-05 00:48:16+00:00,2024-06-05 00:48:16+00:00,1,3,1,InitialAccess,T1566,1,13,11,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,0,2,0,0
515902,55,TruePositive,2024-06-05 06:09:00+00:00,2024-06-05 06:09:00+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,161810,242,Unknown,5,,Unknown,0,6,2,0,0
515943,55,TruePositive,2024-06-05 13:41:51+00:00,2024-06-05 13:41:51+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,4621,242,Unknown,5,,Unknown,0,13,2,0,1
515944,55,TruePositive,2024-06-05 15:28:15+00:00,2024-06-05 15:28:15+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,15693,242,Unknown,5,,Unknown,0,15,2,0,1
516039,55,TruePositive,2024-06-06 00:45:04+00:00,2024-06-06 00:45:04+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,69616,242,Unknown,5,,Unknown,0,0,3,0,0
516043,55,TruePositive,2024-06-05 23:59:40+00:00,2024-06-05 23:59:40+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,23,2,0,0
516063,55,TruePositive,2024-06-06 04:11:49+00:00,2024-06-06 04:11:49+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,75022,242,Unknown,5,,Unknown,0,4,3,0,0
516089,55,TruePositive,2024-06-06 08:03:52+00:00,2024-06-06 08:03:52+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,280183,242,Unknown,5,,Unknown,0,8,3,0,1
516147,55,TruePositive,2024-06-06 11:04:41+00:00,2024-06-06 11:04:41+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,24918,242,Unknown,5,,Unknown,0,11,3,0,1
516188,55,TruePositive,2024-06-06 22:02:39+00:00,2024-06-06 22:02:39+00:00,1,3,1,InitialAccess,T1566,1,13,11,3,1,1,1,1,1,360606,138268,289573,153085,55876,242,Unknown,5,,Unknown,0,22,3,0,0
516237,55,TruePositive,2024-06-07 06:41:51+00:00,2024-06-07 06:41:51+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,6,4,0,0
516266,55,TruePositive,2024-06-07 11:56:17+00:00,2024-06-07 11:56:17+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,50862,242,Unknown,5,,Unknown,0,11,4,0,1
516312,55,TruePositive,2024-06-07 11:30:23+00:00,2024-06-07 11:30:23+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,529,242,Unknown,5,,Unknown,0,11,4,0,1
516321,55,TruePositive,2024-06-07 12:40:05+00:00,2024-06-07 12:40:05+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,39212,242,Unknown,5,,Unknown,0,12,4,0,1
516352,55,TruePositive,2024-06-07 20:21:20+00:00,2024-06-07 20:21:20+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,1554,242,Unknown,5,,Unknown,0,20,4,0,0
516518,55,TruePositive,2024-06-08 18:07:00+00:00,2024-06-08 18:07:00+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,18,5,1,1
516522,55,BenignPositive,2024-06-09 00:37:47+00:00,2024-06-09 00:37:47+00:00,1,3,1,LateralMovement,,1,1249,2389,3,1,1,1,1,1,360606,138268,289573,23163,453297,242,Unknown,5,,Unknown,0,0,6,1,0
516524,55,TruePositive,2024-06-09 03:02:21+00:00,2024-06-09 03:02:21+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,284994,242,Unknown,5,,Unknown,0,3,6,1,0
516536,55,TruePositive,2024-06-08 22:21:31+00:00,2024-06-08 22:21:31+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,22,5,1,0
516554,55,TruePositive,2024-06-09 16:56:53+00:00,2024-06-09 16:56:53+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,22730,242,Unknown,5,,Unknown,0,16,6,1,1
516596,55,TruePositive,2024-06-09 22:06:05+00:00,2024-06-09 22:06:05+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,4621,242,Unknown,5,,Unknown,0,22,6,1,0
516667,55,TruePositive,2024-06-10 13:10:41+00:00,2024-06-10 13:10:41+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,528,242,Unknown,5,,Unknown,0,13,0,0,1
516683,55,TruePositive,2024-06-10 17:30:44+00:00,2024-06-10 17:30:44+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,0,0,1
516712,55,TruePositive,2024-06-10 18:06:42+00:00,2024-06-10 18:06:42+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,34108,242,Unknown,5,,Unknown,0,18,0,0,1
516752,55,TruePositive,2024-06-11 02:26:00+00:00,2024-06-11 02:26:00+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,529,242,Unknown,5,,Unknown,0,2,1,0,0
516755,55,BenignPositive,2024-06-10 21:39:44+00:00,2024-06-10 21:39:44+00:00,1,3,1,SuspiciousActivity,,1,81,22115,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,21,0,0,0
516881,55,TruePositive,2024-06-11 16:42:28+00:00,2024-06-11 16:42:28+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,16,1,0,1
516966,55,TruePositive,2024-06-12 00:15:06+00:00,2024-06-12 00:15:06+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,6985,242,Unknown,5,,Unknown,0,0,2,0,0
517035,55,TruePositive,2024-06-12 13:44:47+00:00,2024-06-12 13:44:47+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,31786,242,Unknown,5,,Unknown,0,13,2,0,1
517056,55,TruePositive,2024-06-12 17:53:48+00:00,2024-06-12 17:53:48+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,2,0,1
517124,55,TruePositive,2024-06-12 19:21:10+00:00,2024-06-12 19:21:10+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,11064,242,Unknown,5,,Unknown,0,19,2,0,0
517134,55,BenignPositive,2024-06-13 00:59:24+00:00,2024-06-13 00:59:24+00:00,1,3,1,Exfiltration,,1,554,92279,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,0,3,0,0
517212,55,TruePositive,2024-06-13 18:35:05+00:00,2024-06-13 18:35:05+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,269075,242,Unknown,5,,Unknown,0,18,3,0,1
517303,55,TruePositive,2024-06-16 03:09:47+00:00,2024-06-16 03:09:47+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,271701,242,Unknown,5,,Unknown,0,3,6,1,0
517318,55,TruePositive,2024-06-16 19:00:09+00:00,2024-06-16 19:00:09+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,6,242,Unknown,5,,Unknown,0,19,6,1,0
517352,55,BenignPositive,2024-06-16 21:05:57+00:00,2024-06-16 21:05:57+00:00,1,3,1,CredentialAccess,,1,316,317,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,21,6,1,0
517366,55,TruePositive,2024-06-17 03:54:21+00:00,2024-06-17 03:54:21+00:00,1,3,1,InitialAccess,,1,110,86,3,1,1,1,1,1,360606,138268,289573,153085,74701,242,Unknown,5,,Unknown,0,3,0,0,0
517414,85,BenignPositive,2024-06-04 01:57:28+00:00,2024-06-04 01:57:28+00:00,1,3,1,SuspiciousActivity,,1,5,80,3,1,1,1,1,1,115,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,1,1,0,0
517456,85,BenignPositive,2024-06-04 20:08:25+00:00,2024-06-04 20:08:25+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,4557,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,20,1,0,0
517594,85,BenignPositive,2024-06-11 00:08:20+00:00,2024-06-11 00:08:20+00:00,1,3,1,SuspiciousActivity,,1,5,80,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,0,1,0,0
517611,85,TruePositive,2024-06-11 05:17:32+00:00,2024-06-11 05:17:32+00:00,1,3,1,LateralMovement,T1210,1,367,127,1,1,1,1,1,1,360606,138268,289573,62,453297,242,Unknown,5,,Unknown,0,5,1,0,0
517685,85,BenignPositive,2024-06-13 09:47:11+00:00,2024-06-13 09:47:11+00:00,1,3,1,LateralMovement,T1210,1,367,127,1,1,1,1,1,1,360606,138268,289573,56,453297,242,Unknown,5,,Unknown,0,9,3,0,1
517696,85,BenignPositive,2024-06-13 21:33:15+00:00,2024-06-13 21:33:15+00:00,1,3,1,LateralMovement,T1210,1,367,127,1,1,1,1,1,1,360606,138268,289573,78,453297,242,Unknown,5,,Unknown,0,21,3,0,0
517757,85,BenignPositive,2024-06-16 07:44:55+00:00,2024-06-16 07:44:55+00:00,1,3,1,LateralMovement,T1210,1,367,127,1,1,1,1,1,1,360606,138268,289573,56,453297,242,Unknown,5,,Unknown,0,7,6,1,0
517763,85,BenignPositive,2024-06-16 10:35:12+00:00,2024-06-16 10:35:12+00:00,1,3,1,LateralMovement,T1210,1,367,127,1,1,1,1,1,1,360606,138268,289573,78,453297,242,Unknown,5,,Unknown,0,10,6,1,1
517832,246,BenignPositive,2024-06-05 01:11:33+00:00,2024-06-05 01:11:33+00:00,1,3,1,InitialAccess,T1566,1,13,11,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,1,2,0,0
517836,246,BenignPositive,2024-06-05 19:11:05+00:00,2024-06-05 19:11:05+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,360606,138268,289573,153085,445307,242,Unknown,5,,Unknown,0,19,2,0,0
517868,246,BenignPositive,2024-06-07 02:27:01+00:00,2024-06-07 02:27:01+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,26046,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,2,4,0,0
517878,246,BenignPositive,2024-06-07 14:20:01+00:00,2024-06-07 14:20:01+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,18801,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,14,4,0,1
517892,246,BenignPositive,2024-06-08 19:09:03+00:00,2024-06-08 19:09:03+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,19,5,1,0
517916,246,BenignPositive,2024-06-10 23:56:29+00:00,2024-06-10 23:56:29+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,14684,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,23,0,0,0
517922,246,BenignPositive,2024-06-11 04:48:48+00:00,2024-06-11 04:48:48+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,4,1,0,0
517977,246,BenignPositive,2024-06-14 00:18:47+00:00,2024-06-14 00:18:47+00:00,1,3,1,SuspiciousActivity,,1,5,49,3,1,1,1,1,1,360606,138268,289573,153085,17949,242,Unknown,5,,Unknown,0,0,4,0,0
518015,59,BenignPositive,2024-06-03 14:16:03+00:00,2024-06-03 14:16:03+00:00,1,3,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,14,0,0,1
518050,59,BenignPositive,2024-06-03 18:38:26+00:00,2024-06-03 18:38:26+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,12965,453297,242,Suspicious,5,,Suspicious,0,18,0,0,1
518095,59,BenignPositive,2024-06-04 03:26:08+00:00,2024-06-04 03:26:08+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,87,93,153085,453297,242,Suspicious,5,,Suspicious,0,3,1,0,0
518214,59,BenignPositive,2024-06-04 19:53:03+00:00,2024-06-04 19:53:03+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,87,93,153085,453297,242,Suspicious,5,,Suspicious,0,19,1,0,0
518283,59,BenignPositive,2024-06-05 08:11:59+00:00,2024-06-05 08:11:59+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,87,93,153085,453297,242,Suspicious,5,,Suspicious,0,8,2,0,1
518285,59,BenignPositive,2024-06-05 07:09:08+00:00,2024-06-05 07:09:08+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,59926,242,Unknown,5,,Unknown,0,7,2,0,0
518390,59,TruePositive,2024-06-05 18:29:17+00:00,2024-06-05 18:29:17+00:00,1,3,1,InitialAccess,,1,25,17,3,1,1,1,1,1,360606,138268,289573,153085,87026,242,Unknown,5,,Unknown,0,18,2,0,1
518399,59,TruePositive,2024-06-05 20:39:19+00:00,2024-06-05 20:39:19+00:00,1,3,1,Exfiltration,,1,756,15168,2,1,1,1,1,1,360606,138268,289573,153085,74345,242,Unknown,5,,Unknown,0,20,2,0,0
518453,59,BenignPositive,2024-06-06 06:49:41+00:00,2024-06-06 06:49:41+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,13063,453297,242,Suspicious,5,,Suspicious,0,6,3,0,0
518462,59,BenignPositive,2024-06-06 09:58:31+00:00,2024-06-06 09:58:31+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,16804,453297,242,Suspicious,5,,Suspicious,0,9,3,0,1
518467,59,BenignPositive,2024-06-06 08:13:08+00:00,2024-06-06 08:13:08+00:00,1,3,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,8,3,0,1
518527,59,BenignPositive,2024-06-06 17:16:38+00:00,2024-06-06 17:16:38+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,3,0,1
518553,59,BenignPositive,2024-06-06 22:34:41+00:00,2024-06-06 22:34:41+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,19464,453297,242,Suspicious,5,,Suspicious,0,22,3,0,0
518556,59,BenignPositive,2024-06-06 23:01:49+00:00,2024-06-06 23:01:49+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,24637,453297,242,Suspicious,5,,Suspicious,0,23,3,0,0
518587,59,BenignPositive,2024-06-07 09:35:26+00:00,2024-06-07 09:35:26+00:00,1,3,1,SuspiciousActivity,,1,81,3123,3,1,1,1,1,1,246850,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,9,4,0,1
518660,59,BenignPositive,2024-06-07 15:17:37+00:00,2024-06-07 15:17:37+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,204209,242,Unknown,5,,Unknown,0,15,4,0,1
518694,59,BenignPositive,2024-06-07 15:57:42+00:00,2024-06-07 15:57:42+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,10398,453297,242,Suspicious,5,,Suspicious,0,15,4,0,1
518729,59,BenignPositive,2024-06-08 15:04:27+00:00,2024-06-08 15:04:27+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,7827,453297,242,Suspicious,5,,Suspicious,0,15,5,1,1
518735,59,BenignPositive,2024-06-08 13:19:06+00:00,2024-06-08 13:19:06+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,87,93,153085,453297,242,Suspicious,5,,Suspicious,0,13,5,1,1
518741,59,BenignPositive,2024-06-08 13:58:35+00:00,2024-06-08 13:58:35+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,107065,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,13,5,1,1
518772,59,BenignPositive,2024-06-09 09:53:14+00:00,2024-06-09 09:53:14+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,356782,242,Unknown,5,,Unknown,0,9,6,1,1
518795,59,BenignPositive,2024-06-09 16:55:35+00:00,2024-06-09 16:55:35+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,399554,242,Unknown,5,,Unknown,0,16,6,1,1
518811,59,BenignPositive,2024-06-10 04:56:51+00:00,2024-06-10 04:56:51+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,8605,453297,242,Suspicious,5,,Suspicious,0,4,0,0,0
518877,59,BenignPositive,2024-06-10 08:34:58+00:00,2024-06-10 08:34:58+00:00,1,3,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,55049,242,Unknown,5,,Unknown,0,8,0,0,1
518897,59,BenignPositive,2024-06-10 12:25:41+00:00,2024-06-10 12:25:41+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,88377,242,Unknown,5,,Unknown,0,12,0,0,1
518921,59,BenignPositive,2024-06-10 20:26:03+00:00,2024-06-10 20:26:03+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,21830,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,20,0,0,0
518950,59,BenignPositive,2024-06-10 21:45:12+00:00,2024-06-10 21:45:12+00:00,1,3,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,82858,242,Unknown,5,,Unknown,0,21,0,0,0
518977,59,BenignPositive,2024-06-11 03:16:38+00:00,2024-06-11 03:16:38+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,35208,242,Unknown,5,,Unknown,0,3,1,0,0
518992,59,BenignPositive,2024-06-11 10:28:44+00:00,2024-06-11 10:28:44+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,28651,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,10,1,0,1
519001,59,BenignPositive,2024-06-11 14:03:42+00:00,2024-06-11 14:03:42+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,59926,242,Unknown,5,,Unknown,0,14,1,0,1
519034,59,BenignPositive,2024-06-11 16:04:11+00:00,2024-06-11 16:04:11+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,190306,242,Unknown,5,,Unknown,0,16,1,0,1
519038,59,TruePositive,2024-06-11 11:59:14+00:00,2024-06-11 11:59:14+00:00,1,3,1,InitialAccess,,1,25,17,3,1,1,1,1,1,360606,138268,289573,153085,75435,242,Unknown,5,,Unknown,0,11,1,0,1
519069,59,BenignPositive,2024-06-11 15:51:52+00:00,2024-06-11 15:51:52+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,15,1,0,1
519093,59,TruePositive,2024-06-12 00:25:07+00:00,2024-06-12 00:25:07+00:00,1,3,1,InitialAccess,,1,25,17,3,1,1,1,1,1,360606,138268,289573,153085,214160,242,Unknown,5,,Unknown,0,0,2,0,0
519130,59,BenignPositive,2024-06-12 09:30:39+00:00,2024-06-12 09:30:39+00:00,1,3,1,SuspiciousActivity,,1,81,3123,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,9,2,0,1
519144,59,BenignPositive,2024-06-12 04:53:23+00:00,2024-06-12 04:53:23+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,7827,453297,242,Suspicious,5,,Suspicious,0,4,2,0,0
519260,59,BenignPositive,2024-06-13 07:38:31+00:00,2024-06-13 07:38:31+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,23560,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,7,3,0,0
519266,59,BenignPositive,2024-06-13 12:47:02+00:00,2024-06-13 12:47:02+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,8804,453297,242,Suspicious,5,,Suspicious,0,12,3,0,1
519318,59,BenignPositive,2024-06-13 15:31:01+00:00,2024-06-13 15:31:01+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,12118,453297,242,Suspicious,5,,Suspicious,0,15,3,0,1
519359,59,BenignPositive,2024-06-14 02:08:56+00:00,2024-06-14 02:08:56+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,87,93,153085,453297,242,Suspicious,5,,Suspicious,0,2,4,0,0
519368,59,BenignPositive,2024-06-14 07:43:38+00:00,2024-06-14 07:43:38+00:00,1,3,1,SuspiciousActivity,,1,81,3123,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,7,4,0,0
519372,59,BenignPositive,2024-06-14 00:29:23+00:00,2024-06-14 00:29:23+00:00,1,3,1,SuspiciousActivity,,1,5,267,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,0,4,0,0
519391,59,BenignPositive,2024-06-14 10:27:51+00:00,2024-06-14 10:27:51+00:00,1,3,1,Discovery,,1,44,297,3,1,1,1,1,1,360606,138268,289573,16804,453297,242,Suspicious,5,,Suspicious,0,10,4,0,1
519458,28,TruePositive,2024-06-03 15:34:06+00:00,2024-06-03 15:34:06+00:00,1,3,1,InitialAccess,,1,33,22,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,15,0,0,1
519468,28,TruePositive,2024-06-03 16:46:33+00:00,2024-06-03 16:46:33+00:00,1,3,1,InitialAccess,T1566,1,13,11,3,1,1,1,1,1,360606,138268,289573,153085,260939,242,Unknown,5,,Unknown,0,16,0,0,1
519530,413,TruePositive,2024-06-05 16:05:16+00:00,2024-06-05 16:05:16+00:00,1,3,1,DefenseEvasion,,1,107,2320,2,1,1,1,1,1,360606,590,1233,153085,453297,242,Suspicious,5,Presenoker,Suspicious,0,16,2,0,1
519538,28,TruePositive,2024-06-04 13:56:08+00:00,2024-06-04 13:56:08+00:00,1,3,1,InitialAccess,,1,33,22,3,1,1,1,1,1,360606,138268,289573,153085,22594,242,Unknown,5,,Unknown,0,13,1,0,1
519563,28,TruePositive,2024-06-04 17:37:17+00:00,2024-06-04 17:37:17+00:00,1,3,1,InitialAccess,,1,25,17,3,1,1,1,1,1,360606,138268,289573,153085,20280,242,Unknown,5,,Unknown,0,17,1,0,1
519572,28,FalsePositive,2024-06-04 20:21:52+00:00,2024-06-04 20:21:52+00:00,1,3,1,SuspiciousActivity,,1,5,4994,3,1,1,1,1,1,66337,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,20,1,0,0
519599,28,TruePositive,2024-06-04 23:03:21+00:00,2024-06-04 23:03:21+00:00,1,3,1,InitialAccess,T1566,1,6,5,3,1,1,1,1,1,360606,138268,289573,153085,83315,242,Unknown,5,,Unknown,0,23,1,0,0
519673,28,TruePositive,2024-06-05 16:09:35+00:00,2024-06-05 16:09:35+00:00,1,3,1,InitialAccess,,1,33,22,3,1,1,1,1,1,360606,138268,289573,153085,1854,242,Unknown,5,,Unknown,0,16,2,0,1
